sampled_at,point_1_latitude,point_1_longitude,point_2_latitude,point_2_longitude,departure_time,duration_driving,duration_transit,fare_value,fare_currency
1601424786,37.73975784550258,-122.37189708672105,37.711868935182466,-122.4540212055671,1601279618,675,3319,3,USD
1601424786,37.79486678027961,-122.46050446882546,37.7627317980007,-122.48397526798279,1601108062,777,14535,3,USD
1601424786,37.71757924105535,-122.39617976750927,37.76099295083894,-122.38811937370659,1601181060,615,1695,3,USD
1601424787,37.80451355516907,-122.41937497108685,37.760874538202025,-122.49127979667482,1601228288,1114,4247,3,USD
1601424787,37.76867946960856,-122.46196129440348,37.760710226514604,-122.41293734153977,1601229679,923,3166,3,USD
1601424788,37.7099754923524,-122.39664110573094,37.73499719855202,-122.40079397696778,1601170133,370,1822,3,USD
1601424788,37.781583615884514,-122.48593738617608,37.77000909582388,-122.49438199719562,1601141038,339,1217,3,USD
1601424788,37.78196357537337,-122.41686595571461,37.72270663392804,-122.3650407882102,1601306068,1270,3970,3,USD
1601424789,37.71154246026295,-122.40005504382867,37.71300074118117,-122.47479505171076,1601127482,663,4019,3,USD
1601424789,37.7456868039669,-122.41962795523303,37.78789056786278,-122.40386392063301,1601230202,705,2451,3,USD
1601424790,37.756798822376126,-122.40264632978703,37.71366841827888,-122.48000611065386,1601149649,718,3611,6.8,USD
1601424790,37.732374720623575,-122.44172618054661,37.7209145604162,-122.45604588883383,1601117359,421,1954,,
1601424790,37.76083643776215,-122.48537511464868,37.73480947947371,-122.44767574976407,1601135583,832,2866,3,USD
1601424791,37.78875593101186,-122.39904164212372,37.72507028959087,-122.4988739591014,1601208282,1409,4426,3,USD
1601424791,37.74955612948524,-122.47446134170058,37.74992054199695,-122.47569136797067,1601297130,90,261,,
1601424791,37.779212819592864,-122.47332480838683,37.71443219150656,-122.44367582063347,1601210836,1142,2762,3,USD
1601424792,37.73639596507413,-122.42331716475351,37.76312812209107,-122.45357949604495,1601233828,861,3155,3,USD
1601424792,37.74479169689001,-122.47555415198534,37.74661637464015,-122.41249762405886,1601266376,965,3133,3,USD
1601424793,37.79773822578414,-122.42149707202377,37.76334172568674,-122.48489298230714,1601112432,1034,12571,3,USD
1601424793,37.721689483789525,-122.38568372471367,37.711676779151496,-122.40796241585396,1601150717,499,1760,3,USD
1601424794,37.74271206602244,-122.38156315620199,37.73414339917348,-122.50235348688159,1601210317,1231,4520,3,USD
1601424794,37.792678366463974,-122.4272988063073,37.744557422236824,-122.43800243014466,1601306338,1100,3443,3,USD
1601424794,37.75960817735823,-122.41881515745821,37.71549813060398,-122.4064945487094,1601158908,769,3072,3,USD
1601424795,37.7559468123395,-122.44837656761531,37.756789830777926,-122.41936756323666,1601242862,886,2535,3,USD
1601424795,37.804958604861405,-122.44196055037831,37.732654889661454,-122.43193543437131,1601210211,1307,3806,3,USD
1601424795,37.76388948703635,-122.49198277445903,37.72372816020145,-122.50002872407302,1601227196,607,2192,3,USD
1601424796,37.71367573368817,-122.48827044689362,37.761555076073904,-122.4241755386104,1601327266,955,4938,6.45,USD
1601424796,37.72084246280424,-122.45511738717042,37.778638918569804,-122.47153927990287,1601137900,1004,3103,3,USD
1601424797,37.74707026084708,-122.40425604680622,37.755541575394105,-122.42733345630647,1601116347,606,2841,,
1601424797,37.71130793040278,-122.40666771781252,37.7283452751233,-122.49381116696465,1601199015,927,5397,3,USD
1601424797,37.72929071778338,-122.39695479715431,37.77626062311394,-122.38498314728984,1601288804,875,2081,3,USD
1601424798,37.80437542663938,-122.43383525397746,37.763860329118685,-122.46424698997491,1601196946,1091,4026,3,USD
1601424798,37.78580083191168,-122.39469426514641,37.788098525611474,-122.47515473952785,1601298223,1466,3048,3,USD
1601424799,37.78709531859824,-122.44820174364472,37.767079210807445,-122.45122521278695,1601231891,502,1700,3,USD
1601424799,37.773309760952394,-122.40076924318852,37.74209001507411,-122.46593468809313,1601292656,994,3917,3,USD
1601424800,37.71129760383145,-122.44529618157509,37.71168010594516,-122.4835588499702,1601329379,580,2324,3,USD
1601424800,37.717101482754295,-122.44845148420137,37.7668583000886,-122.49861287165702,1601341409,1055,3526,3,USD
1601424801,37.77632639214782,-122.4010671829857,37.75522714966693,-122.40979041149362,1601282158,588,2446,,
1601424801,37.7717077371091,-122.46545301671088,37.7990176110128,-122.39899506757227,1601201767,1368,3027,3,USD
1601424802,37.76053866847803,-122.41870810805577,37.70814195477297,-122.49867272680085,1601329104,1201,4175,6.05,USD
1601424802,37.72092480862651,-122.43553647716737,37.712707978990515,-122.44820642201698,1601286051,356,1916,3,USD
1601424803,37.790892634293364,-122.4481669446311,37.73333695482425,-122.50083943604413,1601302879,1299,4178,3,USD
1601424803,37.71117884267098,-122.48613258284155,37.72573219764901,-122.45189897711181,1601236669,602,2733,3,USD
1601424803,37.80586126067818,-122.47797545231633,37.75758091285953,-122.49915402337159,1601248828,749,3275,3,USD
1601424804,37.726867128440624,-122.50148977553205,37.70881626967339,-122.41090958794733,1601338519,1221,5054,3,USD
1601424804,37.78495312853106,-122.4149629777875,37.80296875206264,-122.4517428573891,1601333658,746,2040,4.75,USD
1601424805,37.789903525407794,-122.41374843891214,37.787076234650854,-122.43349706528444,1601345258,404,1181,3,USD
1601424805,37.724775646482875,-122.41972800782257,37.80254154883369,-122.4600862102777,1601334046,1516,5370,3,USD
1601424805,37.746564240052585,-122.46057616488733,37.747691375392506,-122.42326227640527,1601146245,516,2411,3,USD
1601424806,37.772944564167226,-122.39965795762869,37.8001525266822,-122.39980848604611,1601151622,705,2097,3,USD
1601424806,37.753305622302015,-122.49977535811408,37.78151769992338,-122.44193120824694,1601129436,993,2741,3,USD
1601424806,37.724983678442065,-122.38386523328579,37.80459901124664,-122.42641169018705,1601296804,1371,3974,3,USD
1601424807,37.716969948102914,-122.41872799544475,37.753900426859154,-122.50206870967048,1601173273,1471,3078,3,USD
1601424807,37.78554314698935,-122.41929969746187,37.73477067824532,-122.44165550992136,1601124540,954,3175,3,USD
1601424808,37.72345783858911,-122.45854465537987,37.73072424761669,-122.44435065510282,1601323012,305,1316,3,USD
1601424808,37.719929622812124,-122.47208897845591,37.77620261668695,-122.39154873315617,1601286740,838,3901,3,USD
1601424808,37.71068049606491,-122.40668358919883,37.75232056150579,-122.43221398888886,1601329588,875,2704,3,USD
1601424809,37.742958092723555,-122.39062123623677,37.7462121965423,-122.45731781449089,1601169325,917,2871,3,USD
1601424809,37.73148163843499,-122.40511317253215,37.72103928077045,-122.45812429440154,1601201209,575,3326,3,USD
1601424810,37.786557297169985,-122.41122374547729,37.805858820267716,-122.43147440368026,1601127356,723,2605,3,USD
1601424810,37.78976552420379,-122.4407965968812,37.74278886924472,-122.46907391732401,1601186583,989,4002,3,USD
1601424811,37.78962761143426,-122.44512549509805,37.70840192503246,-122.4008959306912,1601273329,1110,4907,3,USD
1601424811,37.70934806316646,-122.49130821234644,37.73984039940209,-122.47215280091366,1601208190,709,,,
1601424811,37.724409535234365,-122.38127358261931,37.727054856678926,-122.39872467130132,1601205468,438,1551,,
1601424812,37.73035767437194,-122.48345150759556,37.743599053897995,-122.46593632872695,1601108208,435,2471,,
1601424812,37.806763709644976,-122.4688765145531,37.776359770160774,-122.39241331727493,1601160192,1518,3325,3,USD
1601424812,37.72114015448475,-122.4399507549844,37.76961138525006,-122.45840710668935,1601244489,1046,3130,3,USD
1601424813,37.75567998690749,-122.45345389955239,37.78724751968475,-122.42956946592945,1601106664,828,18042,3,USD
1601424813,37.79811221913443,-122.40416811935907,37.78678043269552,-122.40859608977442,1601261252,534,1140,3,USD
1601424814,37.79616481054676,-122.398799524644,37.73949720332892,-122.37600844366797,1601161666,1061,2916,3,USD
1601424814,37.756825193700315,-122.4109426437915,37.738222205446974,-122.45295271971696,1601209729,764,2894,3,USD
1601424815,37.791908061458464,-122.39841835418122,37.76335104490581,-122.41749160203985,1601245802,856,1293,2.6,USD
1601424815,37.72440301157325,-122.45037583373127,37.72578360483563,-122.39868254704157,1601216648,764,2582,3,USD
1601424815,37.76076189047809,-122.50608030196008,37.80160147969286,-122.4702537752447,1601270356,926,3690,3,USD
1601424816,37.7264169380087,-122.40070317304134,37.708550901014654,-122.47738776979311,1601160301,688,3304,6.8,USD
1601424816,37.73902510520116,-122.46868510697408,37.77166355934503,-122.46674386089133,1601312896,694,2320,3,USD
1601424816,37.77001558010749,-122.49316042450437,37.76389115567925,-122.44325396205237,1601133320,789,3566,3,USD
1601424817,37.73307699236833,-122.4414940138202,37.80186208664757,-122.40951212469147,1601315551,1055,3034,5.6,USD
1601424817,37.72855983307213,-122.43680425027884,37.75339490475726,-122.43784155006722,1601177811,616,2394,3,USD
1601424818,37.721745137335105,-122.39760088493115,37.746135997822954,-122.43199971441369,1601315095,738,2392,3,USD
1601424818,37.709095279173994,-122.44221942452607,37.771907781362884,-122.46071934876883,1601357572,1311,4341,3,USD
1601424819,37.73649599701702,-122.44053240277249,37.750351454571096,-122.37666525593119,1601123528,699,4942,3,USD
1601424819,37.76698537054787,-122.39552558921122,37.708459114167,-122.47502718527281,1601321633,522,3240,6.8,USD
1601424819,37.72255215522044,-122.46638320732949,37.71062556873857,-122.47687989691158,1601263033,343,1683,,
1601424820,37.7701453382955,-122.47590966861625,37.7722933343748,-122.47903674717696,1601232596,461,429,,
1601424820,37.75343486108548,-122.44129176799309,37.75285386559188,-122.38016741690059,1601121993,951,3956,3,USD
1601424820,37.74280082201176,-122.46376577599295,37.72757195577159,-122.39044762370209,1601221643,1058,2585,3,USD
1601424821,37.70898561053728,-122.40413882673909,37.78504444367839,-122.40735980365528,1601315026,834,2882,3,USD
1601424821,37.76437298447045,-122.50760973788339,37.77671863704844,-122.41822829651029,1601361625,1131,2403,3,USD
1601424822,37.78330837351311,-122.51229912484631,37.80637508150154,-122.4370159325418,1601139776,1056,3699,3,USD
1601424822,37.799758483120634,-122.44408014790031,37.78409755809987,-122.42813033425485,1601261453,627,2222,3,USD
1601424822,37.75815890791649,-122.49202967632071,37.7728060220804,-122.48023305216341,1601174632,459,1355,3,USD
1601424823,37.8071534600551,-122.42055368506524,37.73801798946316,-122.41697821996348,1601283170,1271,4436,3,USD
1601424823,37.754153500874445,-122.47705275145256,37.73056706597898,-122.3863814838302,1601236119,1275,3856,3,USD
1601424824,37.76198403571117,-122.48968334059973,37.73377132797767,-122.46286825167256,1601224262,757,2439,3,USD
1601424824,37.71777861529817,-122.42894488031567,37.718966688022896,-122.42567023485677,1601361321,76,418,,
1601424824,37.77265744619995,-122.48664154390595,37.77472087572642,-122.46259589398902,1601140824,269,1402,3,USD
1601424825,37.770823134766935,-122.50373775850838,37.72569373996136,-122.50194166141594,1601291687,779,5233,3,USD
1601424825,37.78193961781018,-122.39886936742688,37.72018800696013,-122.38366667709387,1601334766,766,3112,3,USD
1601424825,37.70958208562216,-122.42604591329268,37.72750785479781,-122.43191982260043,1601339261,561,1920,3,USD
1601424826,37.70856908872592,-122.48450678552693,37.735795474268485,-122.49514612675029,1601241150,461,3067,5.25,USD
1601424826,37.74043585025288,-122.44484138226694,37.721701871100684,-122.50365204448318,1601357743,855,,,
1601424826,37.72091372578283,-122.36658887664083,37.77044414186133,-122.44220514237401,1601174738,1382,5994,3,USD
1601424827,37.752488761797494,-122.50368927392,37.7703039220867,-122.4429769372464,1601174177,911,1988,3,USD
1601424827,37.75877696246248,-122.43829231685517,37.78969886207715,-122.41900393625697,1601294958,865,2783,3,USD
1601424827,37.75566036894245,-122.46914981328014,37.74201837827177,-122.39492458580278,1601176202,1140,3502,3,USD
1601424828,37.77541719397904,-122.43193631841048,37.729882962598296,-122.3648503870437,1601331769,993,4264,3,USD
1601424828,37.78299830217356,-122.49310391629575,37.76181082855087,-122.46509495174166,1601326759,687,2025,3,USD
1601424828,37.78310158174958,-122.39547706757989,37.76355282224286,-122.38842290640682,1601148601,380,1339,3,USD
1601424829,37.743179915219265,-122.45325403252399,37.72337412770221,-122.36552222723732,1601130406,1292,4972,3,USD
1601424829,37.731314783791525,-122.43088220455466,37.709355897184395,-122.40089496020751,1601354178,409,2569,3,USD
1601424829,37.792994605171444,-122.466612952817,37.74690423750834,-122.4226002962057,1601274313,1485,5787,3,USD
1601424830,37.74750972227896,-122.49857269511246,37.73083344377954,-122.36792494208721,1601112793,1450,13133,3,USD
1601424830,37.7687796846052,-122.50479621463562,37.77537709239366,-122.41304715558614,1601165094,1374,3275,3,USD
1601424831,37.7591736558632,-122.39609422520567,37.75893098671859,-122.3916698942428,1601358234,174,513,,
1601424831,37.7340762245383,-122.4521590047906,37.75988946329435,-122.4167213378753,1601202818,859,6700,3,USD
1601424831,37.75463361747972,-122.46117957959524,37.754439299998225,-122.49021428162858,1601185718,567,2154,3,USD
1601424832,37.74303982410463,-122.41980068004837,37.773262980196904,-122.45629086976629,1601163586,1111,3411,3,USD
1601424832,37.78239197746548,-122.47755782876735,37.764980883842995,-122.4725952470434,1601171796,414,2256,3,USD
1601424832,37.740785236788916,-122.3796255236196,37.781151164830554,-122.41941806488437,1601160224,959,3965,3,USD
1601424833,37.754155203147974,-122.48888423545523,37.78582012003489,-122.50369665848896,1601170555,858,3519,3,USD
1601424833,37.793124958402004,-122.41301828817006,37.765112815584445,-122.43181337699403,1601128717,933,2627,3,USD
1601424833,37.71602843127237,-122.40779827869305,37.76195100306196,-122.40175187804245,1601337585,521,2858,3,USD
1601424834,37.78951486839662,-122.41196684633152,37.79209817044685,-122.43961137772227,1601164213,469,2062,3,USD
1601424834,37.72313368734433,-122.44732313605743,37.80487847954758,-122.43446827023774,1601288193,1117,4045,3,USD
1601424835,37.72997023646621,-122.38587156223772,37.72536892011156,-122.36979336329924,1601279417,262,1130,,
1601424835,37.72918439419279,-122.3940104174996,37.7526053429489,-122.44503007821547,1601335559,1017,3473,3,USD
1601424836,37.788499947262984,-122.39828744656398,37.8044471768303,-122.43548519368098,1601340639,978,2622,4.75,USD
1601424836,37.72017836530348,-122.38909120583656,37.79914131838593,-122.40090104011074,1601158984,1185,3394,3,USD
1601424836,37.75592857514576,-122.4719469983857,37.78373444926845,-122.44424043319684,1601276244,835,2604,3,USD
1601424837,37.77640690045322,-122.50089563539092,37.75200360146264,-122.47937294014672,1601226389,559,2385,3,USD
1601424837,37.7594601640838,-122.45872031671854,37.765869539404065,-122.50253427533202,1601273308,823,2847,3,USD
1601424837,37.7498361975913,-122.43079576175808,37.712536364145315,-122.4104592348028,1601117793,778,4739,3,USD
1601424838,37.75322517848939,-122.39159758279338,37.789709623795105,-122.40453640555316,1601270173,803,2784,3,USD
1601424838,37.74928052876618,-122.38971714556044,37.79378426914569,-122.44876975320635,1601218592,1212,4848,3,USD
1601424838,37.755203720064266,-122.3917838028403,37.78637893888702,-122.50080360200016,1601143389,1591,5353,3,USD
1601424839,37.78756017233379,-122.43408453863171,37.71355790989688,-122.40375560380095,1601311635,938,4035,3,USD
1601424839,37.75542483010542,-122.4864794327152,37.7653689423472,-122.43604089400277,1601243935,820,2837,3,USD
1601424839,37.78663007917288,-122.47161838740423,37.78791537044732,-122.44245470138871,1601350544,501,1033,3,USD
1601424840,37.724657812957396,-122.49472804255349,37.72456893849766,-122.48753919989694,1601288304,398,709,,
1601424840,37.76210831227393,-122.45672632481018,37.737954453967745,-122.4944017833403,1601315419,868,2732,3,USD
1601424840,37.72126759515927,-122.42071895661958,37.784416081389885,-122.49949778107977,1601188967,1709,7697,3,USD
1601424841,37.70864157643135,-122.45129769466585,37.72930409263504,-122.47201083084599,1601125527,581,1629,3,USD
1601424841,37.77776645988495,-122.49638975447736,37.76906575966287,-122.41544913451239,1601223980,1152,3604,3,USD
1601424841,37.78009736137655,-122.50674756759425,37.715481420344936,-122.48984574588458,1601167852,1000,5384,3,USD
1601424842,37.788660365605395,-122.47577110700516,37.714738317771904,-122.44679275196083,1601107725,1232,17380,3,USD
1601424842,37.73763092919771,-122.44449748605766,37.73344767863472,-122.4235402259216,1601223788,595,2123,3,USD
1601424842,37.762352653768254,-122.50092335301316,37.794352503379784,-122.42428998559694,1601355269,1229,4079,7.75,USD
1601424843,37.74898755925798,-122.41054550103264,37.77819024487154,-122.44227320944528,1601323720,794,3065,3,USD
1601424843,37.729213305248614,-122.461109652708,37.78729054549732,-122.48531918783793,1601254430,985,3946,3,USD
1601424844,37.76917246033043,-122.4059237977812,37.74940391706185,-122.49396806885575,1601204930,1199,4553,3,USD
1601424844,37.79399325228597,-122.45730017433262,37.78756342129496,-122.46665254807257,1601108892,584,1370,,
1601424844,37.73370360938378,-122.43315930651974,37.76031958961596,-122.39264913399,1601187926,538,3707,3,USD
1601424845,37.77598843355527,-122.40170183097516,37.77224092777892,-122.45030129100435,1601113962,684,9300,3,USD
1601424845,37.730901121091485,-122.49970899794626,37.730368789104425,-122.49297579769988,1601265167,238,926,,
1601424845,37.73568146994247,-122.40745920979668,37.76443438100154,-122.45946025599066,1601190645,880,5103,3,USD
1601424846,37.75663746438752,-122.41563982524313,37.79974743998579,-122.42872940087533,1601278267,869,2705,3,USD
1601424846,37.79766235545099,-122.47752926451196,37.75465775873279,-122.45404101439337,1601185885,1103,5521,7.75,USD
1601424847,37.716422726798655,-122.45735729891706,37.71756864325199,-122.49101259133559,1601159775,522,3279,3,USD
1601424847,37.71388432015453,-122.40799422620117,37.715481252509754,-122.37996552946615,1601303325,499,2749,,
1601424847,37.8039669425412,-122.41581999336553,37.71322646675033,-122.48069761877983,1601195641,1484,3782,3,USD
1601424848,37.79228316319527,-122.39240811128194,37.76731905863558,-122.40928899602717,1601126321,747,2082,3,USD
1601424848,37.71903788335951,-122.43709220937673,37.75447321915357,-122.38534449882242,1601283316,680,3580,3,USD
1601424849,37.728111570075235,-122.39648991318357,37.741849971879894,-122.3899210612184,1601195074,475,1453,3,USD
1601424849,37.73971862774791,-122.36845260699435,37.72473625540096,-122.48032442803398,1601114324,1132,11195,3,USD
1601424850,37.70873897247973,-122.43830713641383,37.72641167842818,-122.45169844828922,1601176359,583,1357,3,USD
1601424850,37.750384087826596,-122.4048089135855,37.74417090257536,-122.4969694102586,1601251817,1076,3496,3,USD
1601424851,37.76274571447916,-122.49920722648936,37.769285984767265,-122.48194315547114,1601127308,415,1524,3,USD
1601424851,37.741124617834494,-122.3923813584648,37.72619359662096,-122.48441024295386,1601338169,1125,4428,3,USD
1601424851,37.78439862943144,-122.39278066096253,37.79994731861543,-122.41841352971943,1601107003,842,3017,,
1601424852,37.7348759481728,-122.4153138832883,37.74040033368299,-122.479848503125,1601242607,899,3335,3,USD
1601424852,37.72983130486165,-122.47913134787545,37.73775720922304,-122.44485826688425,1601144163,663,3099,3,USD
1601424852,37.76772771605138,-122.42400556973026,37.727731398733795,-122.42043929442323,1601189286,665,2581,3,USD
1601424853,37.75669713626097,-122.45589336721362,37.79402103913593,-122.44792780876742,1601237389,915,3699,3,USD
1601424853,37.71920834048525,-122.42701276445388,37.740864359320504,-122.44360057549144,1601245356,605,2351,3,USD
1601424854,37.773008093128254,-122.43061084603526,37.74146893773107,-122.43906421821724,1601302051,787,2454,3,USD
1601424854,37.76019495189739,-122.38215442738553,37.78159285527775,-122.43557767035891,1601121853,1176,,,
1601424854,37.71174964952223,-122.40524676373872,37.77950654697575,-122.39426894754286,1601321752,622,2087,3,USD
1601424855,37.77749906691268,-122.44101726178712,37.7450957037898,-122.47366950148943,1601329851,778,2957,3,USD
1601424855,37.74218378342599,-122.44693439894462,37.741005564912584,-122.4865065039672,1601241293,668,2067,3,USD
1601424855,37.71634208254469,-122.43656357264994,37.708510470096684,-122.44669468857668,1601264548,269,1056,3,USD
1601424856,37.75866387884987,-122.5101183409135,37.746908093635874,-122.45290816081173,1601165646,964,3226,3,USD
1601424856,37.749547260974836,-122.38996030147773,37.7181647586691,-122.48527626680374,1601166391,776,4430,3,USD
1601424857,37.76847767198343,-122.4460025125199,37.739530481573475,-122.49785629970422,1601114111,1008,10370,3,USD
1601424857,37.80473911952607,-122.42078786057276,37.72281764406982,-122.50036013660419,1601346482,1580,6870,3,USD
1601424857,37.73306064424569,-122.46805929442293,37.756957999912935,-122.43045560063156,1601251350,772,2439,3,USD
1601424858,37.802958573589954,-122.4013774456703,37.76938052774482,-122.46901736811657,1601195254,1399,4283,3,USD
1601424858,37.755185579611286,-122.4881559325816,37.713776796012226,-122.38190642344638,1601107592,1339,18305,3,USD
1601424859,37.7448937435871,-122.40000966718662,37.73864794898899,-122.4364355949229,1601176479,673,2277,3,USD
1601424859,37.77606758111871,-122.39487355617334,37.71806001464696,-122.44302244169523,1601234429,499,2423,5.6,USD
1601424860,37.724664354193216,-122.44752766239873,37.76510464053588,-122.40484072801014,1601340122,364,2339,5.6,USD
1601424860,37.713355649249664,-122.41557098789791,37.72808382901628,-122.38414769523816,1601159964,602,1831,3,USD
1601424861,37.76641969681461,-122.45906703040544,37.77876258695691,-122.46413017988864,1601310471,442,1236,3,USD
1601424861,37.734982852239376,-122.42278750848375,37.801508529435395,-122.42466784838486,1601219075,1072,3043,3,USD
1601424862,37.753545083556205,-122.40800081514779,37.72324805344163,-122.40056770951878,1601193799,341,1032,3,USD
1601424862,37.770752415979935,-122.48283046313367,37.74528889669737,-122.42093533918492,1601167707,1231,3555,3,USD
1601424863,37.714987691562605,-122.43003028235992,37.71429363039984,-122.43093538071105,1601244299,30,42,,
1601424863,37.74148172401466,-122.49292228815611,37.73402157412831,-122.39645382182982,1601324945,1187,4066,3,USD
1601424863,37.717470696932466,-122.39101717086166,37.77023682374136,-122.43132454861572,1601297274,784,2912,8.6,USD
1601424864,37.77113642260799,-122.49133227185513,37.774529188867945,-122.40015855200375,1601343733,1224,3738,3,USD
1601424864,37.760516971768254,-122.43492575455237,37.76553048334794,-122.50797127655596,1601273006,1012,3140,3,USD
1601424865,37.78346741923177,-122.41308637242184,37.7195847512908,-122.38258184220331,1601314584,1095,3804,3,USD
1601424865,37.787758988234906,-122.39631356289007,37.73607136776834,-122.47049249254897,1601266009,1077,3203,3,USD
1601424865,37.800385294237884,-122.44303059203502,37.77142103453855,-122.4314657048458,1601316155,824,2543,3,USD
1601424866,37.78583902124771,-122.4997186623423,37.726110001822114,-122.41199730451797,1601231625,1629,4444,3,USD
1601424866,37.78464871637828,-122.38728781550391,37.800050959458254,-122.42169615711832,1601207993,718,2555,3,USD
1601424866,37.715349111095435,-122.49441873653751,37.78369953826242,-122.46872117851271,1601354674,1085,6100,7.5,USD
1601424867,37.79752465142192,-122.44666075592393,37.79359556715111,-122.47249860005704,1601248840,480,3230,0,USD
1601424867,37.788587717255716,-122.42444230439875,37.78473475199852,-122.47755382077408,1601161279,841,1762,3,USD
1601424867,37.76125815379174,-122.42413279440609,37.725165220739186,-122.39697653124358,1601122829,821,3384,3,USD
1601424868,37.73858678673893,-122.5015683745474,37.734394285474224,-122.47785533436337,1601136865,261,1876,3,USD
1601424868,37.71727208070931,-122.42559264000685,37.744993434278655,-122.4394900299579,1601305571,710,3625,3,USD
1601424869,37.74327953560022,-122.47448758624944,37.74610998401842,-122.50271646999153,1601159125,442,934,3,USD
1601424869,37.77768531335068,-122.50079954640367,37.72739898967162,-122.35954521501168,1601349003,1833,5534,3,USD
1601424869,37.745003173841226,-122.5047057463395,37.76234726103857,-122.42932635363812,1601317935,1324,2588,3,USD
1601424870,37.75922375366519,-122.48866340511182,37.735141944969584,-122.48778250834785,1601105008,439,2307,,
1601424870,37.72642518582402,-122.46519179621527,37.752380739489986,-122.49778916312636,1601349352,738,2112,3,USD
1601424870,37.80583934739268,-122.41251400443204,37.75245243929174,-122.44929007944626,1601192561,1512,3337,3,USD
1601424871,37.77085158051508,-122.3997330310658,37.74383966816102,-122.44045384518118,1601315426,901,3944,3,USD
1601424871,37.71229223748374,-122.44337591915303,37.77145246564892,-122.5018432212313,1601300459,1288,4262,3,USD
1601424871,37.7168885447613,-122.45376126988104,37.747804184713054,-122.46826915777133,1601344817,755,2682,3,USD
1601424872,37.77557091728659,-122.44758629021891,37.77459758718126,-122.5037030215612,1601328602,593,1738,3,USD
1601424872,37.718155032756286,-122.38195152563493,37.740150576793226,-122.49355737180902,1601173355,1296,4031,3,USD
1601424872,37.77991109247469,-122.45283795594916,37.795458970694,-122.45570993737464,1601362011,586,1740,,
1601424873,37.72800791060205,-122.46917933383665,37.74108478436273,-122.4981938866475,1601225727,585,2103,3,USD
1601424873,37.74704187024215,-122.44221609283183,37.80490086905185,-122.42317559075795,1601141409,1277,3577,3,USD
1601424873,37.72025862786519,-122.46612359870258,37.76140782915586,-122.39198167701846,1601170967,755,3993,3,USD
1601424874,37.7750723395891,-122.50239113446055,37.741898708774855,-122.48229549549312,1601312742,722,2926,3,USD
1601424874,37.80992897087312,-122.41389315355933,37.708503994325575,-122.43652493385622,1601204526,1621,4887,3,USD
1601424875,37.78356781185753,-122.4816388585265,37.779934942284484,-122.44120545761665,1601355052,639,2367,3,USD
1601424875,37.75517418493316,-122.44848156052196,37.726089584683656,-122.44351480628045,1601355203,737,2742,3,USD
1601424876,37.78498512874699,-122.43053125598296,37.79725901022109,-122.46116040289115,1601312732,706,2940,3,USD
1601424876,37.72481014819117,-122.4196898516247,37.71519314488236,-122.44204562098977,1601136258,503,1300,3,USD
1601424876,37.76173083523129,-122.48591041149524,37.80735291420723,-122.47122427346095,1601199535,687,13084,3,USD
1601424877,37.74503610462207,-122.40761423923054,37.75158967767454,-122.48432597589279,1601333277,1431,4772,3,USD
1601424877,37.75395629945959,-122.38017825120853,37.74308960895533,-122.44192477676225,1601338687,921,2988,3,USD
1601424877,37.762370949814,-122.50367354185171,37.78588183516315,-122.44183035121377,1601330965,1001,3425,3,USD
1601424878,37.72462119890238,-122.46749782050163,37.798356968058314,-122.41002702865947,1601331659,1299,4272,3,USD
1601424878,37.74942601072441,-122.48208885465749,37.749931424820716,-122.46884432219997,1601359310,333,1318,,
1601424878,37.75797418143023,-122.43005730329838,37.720630085808274,-122.46544691068742,1601176914,889,2906,3,USD
1601424879,37.78566591508261,-122.45461560154516,37.740804794662466,-122.38501885977722,1601203964,1166,4130,3,USD
1601424879,37.732546084830155,-122.3941855581455,37.719492387167044,-122.50394162871218,1601135063,1180,,,
1601424880,37.72696172264563,-122.42366498326267,37.78381518639312,-122.50983206889222,1601118959,1661,6977,3,USD
1601424880,37.79425110173267,-122.39412982657473,37.768226926206175,-122.50098184869498,1601296456,1594,3325,3,USD
1601424881,37.773516749489175,-122.48561269229178,37.75674951010632,-122.38429698844875,1601179336,1349,4561,3,USD
1601424881,37.72561689401369,-122.42220846694703,37.73329509071577,-122.43120802973739,1601237654,287,1211,3,USD
1601424881,37.781368540542715,-122.47027279618568,37.72384687255468,-122.48736956195151,1601120289,926,3610,3,USD
1601424882,37.72187170649147,-122.39270478615401,37.78340811851818,-122.44770534005534,1601117478,1195,8266,3,USD
1601424882,37.735694090619916,-122.49063663808161,37.72309417175171,-122.44725799379172,1601297509,638,2018,3,USD
1601424882,37.78641282742726,-122.41057453580139,37.73350675386626,-122.47118974980042,1601250627,1110,3050,3,USD
1601424883,37.78921214091318,-122.45371294330018,37.733187902221054,-122.42077347795208,1601255709,1062,3882,3,USD
1601424883,37.74094827269458,-122.47519572263018,37.74149056672035,-122.46349211003958,1601296201,220,1142,3,USD
1601424884,37.786403956865115,-122.4506410802518,37.7415511835829,-122.48778437413388,1601274584,1113,3068,3,USD
1601424884,37.783372488200044,-122.40627843779079,37.75900089738713,-122.38437716829121,1601322762,781,2274,3,USD
1601424884,37.75351365740379,-122.50696490626308,37.78096117300331,-122.43696867279797,1601202689,1121,3703,3,USD
1601424885,37.74388765224389,-122.49002585876123,37.757170301174106,-122.43847085483901,1601188223,931,2282,3,USD
1601424885,37.731418173846265,-122.4321105674819,37.71726023000242,-122.46938780761617,1601119644,575,2846,3,USD
